Time stamp,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity 
79.24,-1.53,6.88,6.86,1,-4.28,7.87,3.92,2,5.75,-8.14,2.94,3,5.91,-6.1,3.04,4,6.29,-3.99,4.19,5
79.26,-1.58,6.94,6.6,1,-4.48,7.82,3.95,2,4.03,-7.48,2.35,3,5.9,-8.69,5.39,4,4.04,-4.34,3.35,5
79.28,-1.52,6.85,7.12,1,-4.32,7.69,3.91,2,3.86,-7.52,1.18,3,5.33,-9.29,6.36,4,1.91,-4.25,1.46,5
79.3,-1.51,6.89,6.61,1,-4.28,7.91,3.94,2,3.97,-6.96,0.34,3,6.71,-9.03,5.58,4,-0.57,-4.64,-0.74,5
79.32,-1.52,6.79,6.43,1,-4.29,7.76,3.95,2,4.23,-6.91,0.2,3,11.02,-9.04,4.68,4,-1.77,-5.92,-1.94,5
79.34,-1.7,6.52,6.81,1,-4.24,7.81,3.9,2,4.49,-6.96,0.31,3,16.07,-12.62,5.09,4,-0.81,-8.01,-2.23,5
79.36,-1.46,6.83,6.64,1,-4.28,7.63,4,2,4.46,-6.69,0.91,3,13.59,-13.55,5.07,4,0.38,-8.64,-1.62,5
79.38,-1.52,6.87,6.74,1,-4.27,7.86,3.86,2,4.36,-6.24,1.57,3,9.3,-10.1,4.73,4,3.25,-7.92,1.54,5
79.4,-1.44,6.8,6.66,1,-4.3,7.78,3.91,2,4.78,-5.68,2.09,3,7.03,-10.23,3.85,4,12.92,-9.53,5.76,5
79.42,-1.67,6.94,6.54,1,-4.23,7.79,4.18,2,5.1,-5.22,2.21,3,7.32,-10.53,2.4,4,19.61,-9.22,10.15,5
79.44,-1.71,6.94,6.61,1,-4.17,7.86,3.95,2,5.09,-5.07,2,3,5.65,-8.29,0.93,4,18.96,-2.13,12.39,5
79.46,-1.58,6.96,6.69,1,-4.32,7.85,3.93,2,5.15,-5.4,1.66,3,4.06,-5.86,0.88,4,12.46,4.48,10.89,5
79.48,-1.58,6.57,6.68,1,-4.23,7.81,3.85,2,5.14,-6.02,1.36,3,3.53,-4.71,1.57,4,10.32,2.11,8.22,5
79.5,-1.89,6.78,6.74,1,-4.22,7.87,3.91,2,5.06,-6.68,1.17,3,3.35,-3.54,2.13,4,11.12,-0.56,7.24,5
79.52,-1.57,6.83,6.59,1,-4.32,7.81,3.99,2,5.31,-7.14,1.01,3,3.49,-2.22,2.43,4,10.86,-0.17,5.26,5
79.54,-1.51,6.87,6.56,1,-4.41,7.71,3.99,2,5.24,-7.24,0.89,3,3.73,-1.55,2.04,4,8.66,2.46,2.73,5
79.56,-1.57,6.81,6.74,1,-4.32,7.86,3.89,2,5.54,-7.21,1.02,3,3.98,-1.76,1.37,4,5.86,4.15,1.64,5
79.58,-1.78,6.81,6.6,1,-4.33,7.81,3.9,2,5.98,-7.82,0.93,3,4.68,-3.12,0.41,4,4.73,4.18,1.76,5
79.6,-1.4,6.95,6.61,1,-4.31,7.84,4,2,5.99,-8.51,0.87,3,5.23,-4.82,-0.22,4,4.13,4.84,1.48,5
79.62,-1.57,6.84,6.65,1,-4.28,7.84,3.94,2,5.09,-8.95,0.8,3,4.96,-6.98,-0.75,4,3.35,6.01,1.52,5
79.64,-1.48,6.77,6.81,1,-4.24,7.91,4.23,2,4.96,-9.81,1.02,3,3.52,-8.53,-1.18,4,2.29,5.52,2.02,5
79.66,-1.61,7.05,6.33,1,-4.28,7.74,3.92,2,5.97,-10.8,1.35,3,2.41,-9.84,-1.2,4,2.55,3.32,2.01,5
79.68,-1.44,6.85,6.78,1,-4.21,7.71,4.02,2,7.59,-11.41,1.99,3,2.19,-10.19,-0.91,4,5.37,1.3,1.05,5
79.7,-1.58,6.9,6.49,1,-4.26,7.74,4.03,2,5.98,-8.88,4.16,3,2.5,-10.37,-0.67,4,8.34,0.37,1.92,5
79.72,-1.19,6.9,6.67,1,-4.22,7.77,3.98,2,4.55,-8.79,5.55,3,3.43,-11.2,0.42,4,14.34,-1.19,4.05,5
79.74,-1.17,6.83,6.63,1,-4.28,7.8,3.99,2,4.47,-9.6,4.96,3,6.6,-12.07,2.23,4,19.61,-4.17,6.03,5
79.76,-1.48,6.79,6.69,1,-4.25,7.76,4.05,2,4.2,-8.74,3.68,3,9.27,-12.04,6.04,4,15.07,-4.34,7.27,5
79.78,-1.86,6.86,6.68,1,-4.27,7.83,4.12,2,3.31,-8.2,1.69,3,10.26,-11.68,8.92,4,10.52,1.43,7.94,5
79.8,-1.68,6.91,6.6,1,-4.2,7.76,4.06,2,3.25,-8.5,1.07,3,9,-9.87,9.69,4,13.05,2.34,7.45,5
79.82,-1.48,6.82,6.77,1,-4.3,7.91,3.8,2,3.88,-7.39,1.15,3,7.12,-10.42,7.27,4,17.29,-2.72,7.35,5
79.84,-1.53,6.82,6.58,1,-4.3,7.82,4.04,2,4.08,-5.72,1.38,3,5.12,-9.3,3.17,4,15.43,-5.14,8.41,5
79.86,-1.61,6.87,6.78,1,-4.27,7.84,3.94,2,4.3,-4.77,1.42,3,3.32,-6.71,1.15,4,10.1,-3.85,6.37,5
79.88,-1.61,6.74,6.82,1,-4.3,7.67,3.96,2,4.47,-4.49,1.42,3,2.78,-3.84,1.7,4,5.98,-2.9,4,5
79.9,-1.48,6.92,6.56,1,-4.31,7.82,4.19,2,4.73,-4.69,1.45,3,2.85,-1.32,1.8,4,4.14,-3.72,3.47,5
79.92,-1.56,6.86,6.75,1,-4.36,7.7,3.95,2,4.89,-4.98,1.47,3,2.94,0.2,1.27,4,3.82,-3.94,3.15,5
79.94,-1.48,6.86,6.67,1,-4.36,7.83,3.93,2,5.06,-5.41,1.55,3,3.7,0.11,0.3,4,2.04,-4.57,1.09,5
79.96,-1.34,6.82,6.71,1,-4.2,7.79,3.9,2,5.63,-5.83,1.74,3,4.72,-1.19,-0.56,4,0.08,-5.72,-0.68,5
79.98,-1.35,6.81,6.76,1,-4.33,7.74,3.97,2,5.91,-6,2.23,3,5.75,-3.03,-0.36,4,-0.46,-6.72,-1.74,5
80,-1.53,6.77,6.84,1,-4.31,7.81,3.94,2,5.6,-6.01,3.07,3,6.42,-4.96,0.78,4,0.2,-7.78,-1.38,5
80.02,-1.58,6.83,6.69,1,-4.18,7.72,4.01,2,5.75,-6.73,3.54,3,5.94,-6.96,2.94,4,2.29,-8.09,1,5
80.04,-1.56,6.79,6.81,1,-4.39,7.65,4.09,2,6.82,-7.78,3.83,3,5.03,-9.22,5.28,4,6.85,-8.31,4.18,5
80.06,-1.62,6.88,6.62,1,-4.36,7.68,4.07,2,7.77,-8.63,4.01,3,4.82,-10.02,6.23,4,13.19,-9.41,8.13,5
80.08,-1.64,6.92,6.65,1,-4.18,7.63,3.99,2,8.21,-9.34,3.92,3,7.06,-9.94,5.32,4,19.61,-8.46,11.24,5
80.1,-1.59,6.6,6.73,1,-4.29,7.66,4.05,2,8.99,-10.14,3.66,3,8.49,-7.92,4.43,4,18.26,1.76,11.69,5
80.12,-1.36,6.82,6.77,1,-4.26,7.81,4.05,2,8.78,-9.98,3.64,3,12.49,-9.57,4.61,4,14.87,4.32,10.89,5
80.14,-1.51,6.81,6.75,1,-4.24,7.74,4.06,2,9.3,-10.6,3.15,3,13.65,-12.53,3.79,4,12.57,2.18,9.02,5
80.16,-1.63,6.9,6.84,1,-4.34,7.79,3.95,2,7.8,-9.32,2.89,3,10.78,-11.29,3.69,4,12.34,1.85,6.98,5
80.18,-1.45,6.79,6.82,1,-4.39,7.81,3.96,2,5.44,-7.84,2.75,3,8.42,-9.88,3.81,4,10.35,3.17,3.39,5
80.2,-1.81,6.66,6.79,1,-4.32,7.68,3.95,2,4.69,-8.25,1.86,3,7.44,-9.83,3.31,4,7.84,4.64,2.07,5
80.22,-1.43,6.75,6.81,1,-4.3,7.78,4.12,2,4.45,-8.17,0.73,3,6.26,-9.27,1.96,4,5.4,5.77,1.52,5
80.24,-1.58,6.91,6.67,1,-4.31,7.74,4.02,2,4.47,-7.87,0.29,3,4.86,-7.09,1.11,4,4.21,5.71,1.36,5
80.26,-1.91,6.71,6.67,1,-4.32,7.89,4.02,2,4.78,-7.94,0.18,3,3.76,-5.51,0.95,4,2.74,5.73,1.8,5
80.28,-1.56,6.79,6.7,1,-4.28,7.77,4,2,4.93,-7.43,0.6,3,3.31,-4.29,1.18,4,1.66,5.84,2.05,5
80.3,-1.54,6.82,6.78,1,-4.29,7.77,4.1,2,4.69,-6.45,1.35,3,3.29,-3.47,1.98,4,1.48,4.59,2.08,5
80.32,-1.62,6.8,6.72,1,-4.3,7.8,4.02,2,4.64,-5.62,2.17,3,3.55,-2.46,1.96,4,2.76,2.57,1.31,5
80.34,-1.53,6.82,6.86,1,-4.32,7.55,3.94,2,4.9,-5.03,2.45,3,3.92,-1.94,1.78,4,6.19,0.31,0.34,5
80.36,-1.47,6.78,6.8,1,-4.38,7.81,3.83,2,5.03,-4.96,2.35,3,4.28,-2.35,1.15,4,14.58,-2.38,0.99,5
80.38,-1.56,6.82,6.66,1,-4.26,7.8,4.02,2,5.19,-4.98,1.95,3,4.85,-3.68,0.5,4,19.61,-4.45,3.73,5
80.4,-1.61,6.86,6.98,1,-4.39,7.93,4.06,2,5.06,-5.53,1.49,3,5.19,-5.86,-0.16,4,16.19,-3.84,6.55,5
80.42,-1.88,6.71,6.77,1,-4.26,7.87,4.08,2,5.01,-6.26,1.17,3,4.88,-7.91,-0.82,4,12.93,-2.24,6.8,5
80.44,-1.53,6.8,6.78,1,-4.3,7.87,3.96,2,4.88,-6.9,1.06,3,3.55,-9.43,-1.52,4,18.01,0.07,8.32,5
80.46,-1.58,6.79,7.09,1,-4.33,7.78,4.12,2,4.98,-7.27,0.8,3,3.25,-10.4,-1.54,4,19.61,-1.65,9.35,5
80.48,-1.57,6.79,6.6,1,-4.38,7.79,3.98,2,5.3,-7.26,0.57,3,3.68,-9.84,-0.84,4,17.56,-3.72,9.2,5
80.5,-1.7,6.78,6.69,1,-4.26,7.82,3.92,2,5.77,-7.7,0.56,3,4.26,-9.53,0.5,4,11.88,-1.47,7.6,5
80.52,-1.7,6.68,6.85,1,-4.32,7.78,3.89,2,6.05,-8.18,0.49,3,6.15,-11.93,2.04,4,7.54,-0.53,4.68,5
80.54,-1.61,6.91,6.67,1,-4.26,7.79,3.88,2,5.73,-8.45,0.67,3,8.75,-13.23,4.1,4,4.48,-2.94,3.21,5
80.56,-1.51,6.76,6.42,1,-4.33,7.76,3.95,2,5.35,-9.39,0.84,3,9.91,-12.14,7.75,4,1.75,-5.7,1.27,5
80.58,-1.54,6.82,6.73,1,-4.3,7.78,4.05,2,5.27,-9.68,1.23,3,9.19,-10.86,9.27,4,0.01,-6.26,0.01,5
80.6,-1.5,7.08,7.13,1,-4.26,7.81,4.08,2,5.46,-9.81,1.73,3,6.88,-11.03,7.92,4,-1.71,-6.8,-1.99,5
80.62,-1.49,6.9,6.66,1,-4.21,7.82,3.97,2,6.45,-10.03,2.51,3,5.12,-9.93,4.07,4,-1.23,-7.12,-2.51,5
80.64,-1.54,6.8,6.83,1,-4.26,7.78,3.93,2,5.95,-8.29,3.84,3,3.6,-7.63,1.39,4,-0.56,-6.84,-1.34,5
80.66,-1.56,6.74,6.9,1,-4.07,7.73,3.95,2,4.97,-7.7,5.15,3,2.94,-4.92,1.02,4,1.45,-5.4,0.85,5
80.68,-1.57,6.78,6.77,1,-4.26,7.86,4.02,2,5.06,-9.16,4.65,3,2.82,-2.99,1.21,4,7.11,-4.2,4.82,5
80.7,-1.61,6.81,6.79,1,-4.27,7.99,4.26,2,4.57,-9.05,4.06,3,2.88,-1.34,0.88,4,16.58,-5.86,7.06,5
80.72,-1.71,6.75,6.65,1,-4.4,7.57,3.92,2,3.85,-8.62,2.78,3,3.22,-0.74,0.31,4,19.61,-6.22,11.33,5
80.74,-1.57,6.94,6.76,1,-4.32,7.73,3.97,2,3.8,-8.67,1.68,3,3.64,-1.24,-0.45,4,16.42,0.59,11.62,5
80.76,-1.6,6.89,6.82,1,-4.27,7.69,3.93,2,4,-7.33,1.5,3,4.24,-2.5,-0.6,4,12.75,5.71,10.3,5
80.78,-1.55,6.88,6.76,1,-4.38,7.85,4.08,2,4.09,-5.74,1.57,3,5.53,-4.29,-0.24,4,11.66,4.15,7.86,5
80.8,-1.54,6.8,6.84,1,-4.26,7.87,4.06,2,4.09,-4.88,1.51,3,5.89,-6.78,1.33,4,12.08,1.65,6.1,5
80.82,-1.61,6.74,6.64,1,-4.41,7.8,3.95,2,4.32,-4.69,1.35,3,5.17,-7.98,4.07,4,11.16,2.4,2.92,5
80.84,-1.63,6.95,7.13,1,-4.29,7.92,4.11,2,4.57,-4.81,1.32,3,5.24,-8.77,5.98,4,7.79,4.11,0.33,5
80.86,-1.58,6.81,6.72,1,-4.23,7.8,3.92,2,4.95,-5.1,1.44,3,6.28,-9.51,6.83,4,5.94,5.09,-0.03,5
80.88,-1.73,6.79,6.8,1,-4.06,7.81,3.99,2,5.38,-5.35,1.74,3,8.21,-8.27,5.27,4,4.18,5.47,-0.09,5
80.9,-1.63,6.89,6.54,1,-4.24,7.8,3.65,2,5.76,-5.43,2.01,3,10.78,-7.37,4.94,4,2.86,5.41,0.59,5
80.92,-1.57,6.71,6.88,1,-4.3,7.73,3.9,2,6.12,-5.77,2.35,3,13.56,-11.26,4.14,4,2,5.56,1.49,5
80.94,-1.59,6.96,6.94,1,-4.33,7.74,3.99,2,5.99,-5.94,2.83,3,11.93,-12.56,3.06,4,1.97,5.7,1.42,5
80.96,-1.67,6.83,6.75,1,-4.24,7.84,3.97,2,5.93,-6.33,3.51,3,8.58,-11.06,2.95,4,3.19,5.13,0.97,5
80.98,-1.76,6.8,6.7,1,-4.26,7.77,4.12,2,6.83,-7.58,3.71,3,7.09,-10.52,2.63,4,4.8,4.26,0.75,5
81,-1.5,6.68,6.95,1,-4.34,7.85,4.02,2,7.45,-8.71,3.92,3,6.73,-11.05,1.26,4,6.24,3.41,1.06,5
81.02,-1.59,6.82,6.77,1,-4.14,7.63,4.1,2,7.75,-9.13,3.9,3,5.06,-8.98,0.75,4,9.16,2.19,2.11,5
81.04,-1.75,6.84,6.74,1,-4.33,7.79,4.04,2,8.83,-9.42,3.75,3,4.2,-6.55,1.4,4,19.61,-0.19,3.76,5
81.06,-1.64,6.82,6.76,1,-4.29,7.65,4.05,2,8.82,-9.27,3.65,3,3.65,-4.92,2.27,4,19.08,-0.55,7.11,5
81.08,-1.48,7.05,6.9,1,-4.24,7.71,3.99,2,8.47,-8.99,3.77,3,3.56,-3.37,2.59,4,13.35,-0.02,8.33,5
81.1,-1.57,6.82,6.67,1,-4.3,7.78,4,2,8.79,-9.64,2.82,3,3.52,-2.17,2.35,4,13.99,4.1,7.83,5
81.12,-1.64,6.82,6.77,1,-4.34,7.76,4.1,2,6.45,-8.23,2.42,3,3.6,-1.85,1.95,4,19.61,2.32,7.19,5
81.14,-1.65,6.99,6.92,1,-4.22,7.62,4.08,2,5.18,-8.17,1.77,3,4.05,-2.09,1.2,4,16.92,-3.2,8.05,5
81.16,-1.64,6.79,6.71,1,-4.37,7.73,3.98,2,4.75,-8.47,0.72,3,4.61,-3.17,0.48,4,10.7,-2.3,6.62,5
81.18,-1.53,6.87,6.77,1,-4.23,7.87,4.24,2,4.63,-8.21,0.29,3,5.13,-4.78,-0.07,4,5.5,-0.09,3.26,5
81.2,-1.55,6.79,6.82,1,-4.2,7.78,4.07,2,5,-8.14,0.38,3,5.02,-6.15,-0.35,4,3.21,-1.27,3.04,5
81.22,-1.65,6.82,6.82,1,-4.29,7.75,4.06,2,5.04,-7.67,0.85,3,4.69,-8.07,-0.54,4,2.67,-2.81,3.13,5
81.24,-1.58,6.8,6.79,1,-4.26,7.79,4.06,2,4.72,-6.68,1.53,3,3.92,-9.91,-1.23,4,0.61,-3.07,2.24,5
81.26,-1.6,6.86,7.18,1,-4.25,7.74,4.04,2,4.36,-6,2.29,3,3.2,-10.23,-0.88,4,-1.09,-6.32,0.74,5
81.28,-1.58,6.89,6.6,1,-4.43,7.58,4.09,2,4.59,-5.31,2.62,3,2.75,-10.57,-0.54,4,-0.97,-9.44,-1.32,5
81.3,-1.52,6.87,6.62,1,-4.28,7.82,3.95,2,4.98,-4.82,2.3,3,5.18,-11.93,0.79,4,1.11,-10.77,0,5
81.32,-1.57,6.78,6.57,1,-4.26,7.72,4.11,2,5.02,-4.82,1.81,3,8.96,-13.6,2.48,4,2.64,-9.02,2.64,5
81.34,-1.57,6.84,6.79,1,-4.31,7.93,4.03,2,4.93,-5.25,1.56,3,10.49,-12.65,7.17,4,8.66,-5.7,6.07,5
81.36,-1.61,6.86,7,1,-4.24,7.79,4,2,4.87,-5.86,1.45,3,9.79,-11.89,11.16,4,19.61,-3.67,10.64,5
81.38,-1.6,6.78,6.92,1,-4.26,7.81,4.17,2,4.8,-6.71,1.09,3,7.16,-10.3,9.66,4,19.61,-2.73,14.03,5
81.4,-1.49,6.96,7.3,1,-4.34,7.83,3.69,2,4.94,-7.13,0.77,3,5.77,-9.95,4.1,4,14.99,5.49,12.27,5
81.42,-1.76,6.82,6.8,1,-4.22,7.81,4.05,2,5,-7.1,0.36,3,3.63,-8.66,1.17,4,10.56,6.34,8.15,5
81.44,-1.57,7.04,6.99,1,-4.22,7.81,4.06,2,5.29,-7.19,0.31,3,3.21,-5.83,0.89,4,10.4,2.78,6.38,5
81.46,-1.59,6.74,6.82,1,-4.25,7.84,3.99,2,5.95,-8.11,0.29,3,2.92,-3.38,1.04,4,11.42,1.77,4.59,5
81.48,-1.48,7.13,6.79,1,-4.22,7.72,4.01,2,5.95,-8.15,0.5,3,2.72,-1.61,0.9,4,9.6,3.39,2.18,5
81.5,-1.73,6.81,6.75,1,-4.19,7.79,3.91,2,5.54,-8.96,0.65,3,2.63,-0.47,0.28,4,7.04,4.44,1.64,5
81.52,-1.5,6.82,6.77,1,-4.31,7.97,4.15,2,5.19,-9.76,1.36,3,3.21,-0.5,-0.26,4,4.33,5.46,0.72,5
81.54,-1.36,6.76,6.97,1,-4.21,7.8,3.96,2,5.68,-10.33,1.98,3,4.45,-1.62,-0.57,4,2.56,6.02,-0.12,5
81.56,-1.55,6.86,6.41,1,-4.22,7.78,3.95,2,7.1,-10.77,2.67,3,5.12,-3,-0.02,4,0.85,6.61,0.07,5
81.58,-1.62,6.83,6.79,1,-4.21,7.77,4.12,2,5.68,-8.58,4.46,3,5.88,-4.7,1.21,4,0.32,7.44,0.57,5
81.6,-1.75,6.81,6.69,1,-4.28,7.75,4.05,2,4.58,-8.94,5.39,3,6.42,-7.33,3.12,4,1.69,6.82,0.99,5
81.62,-1.54,6.82,6.78,1,-4.25,7.84,4.19,2,4.63,-10,4.79,3,5.63,-9.48,5.87,4,4.73,5.15,0.98,5
81.64,-1.57,6.79,6.72,1,-4.29,7.67,4.05,2,4.29,-9.51,3.7,3,5.39,-9.35,6.91,4,8.28,3.3,1.85,5
81.66,-1.63,6.85,6.76,1,-4.12,7.78,3.95,2,3.3,-8.92,2.04,3,7.45,-9.43,5.85,4,16.2,0.09,2.95,5
81.68,-1.36,6.84,6.77,1,-4.3,7.8,3.95,2,3.15,-8.94,1.17,3,9.93,-8.59,4.88,4,19.61,-3.68,5,5
81.7,-1.5,6.9,6.78,1,-4.41,7.79,4.12,2,3.62,-7.28,1.44,3,13.78,-11.54,4.11,4,15.32,-2.03,7.25,5
81.72,-1.55,6.84,6.88,1,-4.25,7.74,4.07,2,3.92,-5.69,1.56,3,12.33,-13.61,2.78,4,11.44,2.79,7.94,5
81.74,-1.44,6.54,6.85,1,-4.25,7.77,3.91,2,3.93,-4.71,1.44,3,8.89,-11.19,2.82,4,17.3,5.28,7.58,5
81.76,-1.65,6.88,6.79,1,-4.27,7.71,3.92,2,4.14,-4.33,1.33,3,6.45,-10.54,2.69,4,19.46,0.23,8.53,5
81.78,-1.57,7.15,6.81,1,-4.41,7.71,3.97,2,4.45,-4.41,1.35,3,6.66,-10.74,1.69,4,16.35,-4.7,8.26,5
81.8,-1.42,6.89,6.63,1,-4.2,7.76,4.04,2,4.86,-4.98,1.28,3,5.62,-9.14,0.6,4,10.73,-3.39,4.88,5
81.82,-1.54,6.81,6.68,1,-4.26,7.72,3.97,2,5.33,-5.27,1.45,3,4.33,-6.77,0.56,4,6.22,-2.43,3.32,5
81.84,-1.66,6.69,6.65,1,-4.26,7.87,3.85,2,5.96,-5.45,1.65,3,3.87,-5.4,1.27,4,3.87,-3,3.58,5
81.86,-1.49,6.79,6.75,1,-4.3,7.81,3.85,2,6.19,-5.82,2.23,3,3.75,-4.01,1.88,4,1.81,-2.39,2.94,5
81.88,-1.5,6.87,6.69,1,-4.23,7.85,3.96,2,5.91,-6.02,3.15,3,3.91,-2.87,2.28,4,-1.29,-2.62,0.96,5
81.9,-1.55,6.84,6.82,1,-4.2,7.83,4.04,2,6.04,-6.88,3.75,3,3.92,-2.15,2.27,4,-3.2,-4.75,-0.96,5
81.92,-1.46,6.8,6.77,1,-4.22,7.77,4.02,2,6.8,-8.21,4.18,3,3.97,-2.11,1.83,4,-2.34,-8.26,-3.51,5
81.94,-1.43,6.73,6.69,1,-4.24,7.77,4,2,7.79,-8.89,4.09,3,4.17,-2.78,1.06,4,1.08,-10.54,-2.09,5
81.96,-1.53,6.86,6.84,1,-4.25,7.97,4.12,2,8.81,-9.05,4.12,3,4.41,-4.34,0.49,4,4.09,-10.18,0.92,5
81.98,-1.55,7.18,7.39,1,-4.15,7.79,4.03,2,9.64,-10.09,3.83,3,4.83,-6.07,-0.13,4,12.1,-8.39,4.99,5
82,-1.62,6.92,6.69,1,-4.37,7.75,4.03,2,9.01,-9.73,4.13,3,4.85,-7.6,-0.93,4,19.61,-6.23,11.57,5
82.02,-1.54,6.9,6.56,1,-4.28,7.81,4.04,2,10.15,-11.42,3.26,3,3.73,-9.07,-1.34,4,19.61,-2.37,15.36,5
82.04,-1.58,6.94,6.57,1,-4.25,7.8,4.02,2,7.27,-9.71,2.82,3,3.87,-9.85,-0.87,4,15.9,4.5,11.46,5
82.06,-1.56,6.63,6.55,1,-4.23,7.75,4.05,2,4.94,-8.17,2.57,3,4.19,-8.95,-0.01,4,12.02,4.17,8.05,5
82.08,-1.52,6.81,6.82,1,-4.35,7.78,3.99,2,4.05,-8.53,1.38,3,4.18,-9.13,0.88,4,13.21,-1.54,7.4,5
82.1,-1.76,6.76,6.86,1,-4.22,7.82,3.84,2,3.96,-8.13,0.38,3,6.42,-12.48,1.87,4,11.76,-2.37,3.7,5
82.12,-1.69,6.74,6.7,1,-4.2,7.82,4,2,4.01,-7.53,0.06,3,8.73,-14.14,3.63,4,9.7,1.17,1.01,5
82.14,-1.54,6.85,6.7,1,-4.2,7.84,3.96,2,4.22,-7.53,0.04,3,9.13,-12.88,7.41,4,7.33,4.13,0.68,5
82.16,-1.46,6.84,6.81,1,-4.46,7.8,3.96,2,4.18,-6.98,0.58,3,8.54,-11.36,9.09,4,4.93,5.75,0.93,5
82.18,-1.55,6.9,6.56,1,-4.3,7.85,3.98,2,4.12,-6.32,1.24,3,6.75,-10.15,7.69,4,2.62,6.48,0.34,5
82.2,-1.47,6.86,6.69,1,-4.36,7.81,4.07,2,4.3,-5.66,2.08,3,5.69,-9.47,3.16,4,1.46,6.53,0.2,5
82.22,-1.35,6.78,6.79,1,-4.23,7.89,4.26,2,4.92,-5.37,2.51,3,3.91,-8.35,0.68,4,0.91,6.39,1.07,5
82.24,-1.4,6.84,6.79,1,-4.14,7.85,3.93,2,5.07,-4.98,2.32,3,3.11,-5.23,0.57,4,2.04,6.4,1.89,5
82.26,-1.53,6.79,6.79,1,-4.33,7.91,3.99,2,5.15,-5.11,1.87,3,2.93,-2.93,0.89,4,4.6,5.97,2.06,5
82.28,-1.59,6.97,6.73,1,-4.26,7.79,4.01,2,5.04,-5.85,1.33,3,3.02,-0.99,0.65,4,6.9,5.26,2.62,5
82.3,-1.51,6.84,6.63,1,-4.26,7.76,3.9,2,4.81,-6.47,0.91,3,3.33,-0.48,-0.07,4,10.83,3.36,4.07,5
82.32,-1.47,6.95,6.64,1,-4.21,7.85,4.02,2,4.73,-6.87,0.64,3,3.83,-1.22,-0.4,4,19.61,-1.58,5.45,5
82.34,-1.48,6.51,6.77,1,-4.38,7.82,3.93,2,4.84,-7.12,0.45,3,4.35,-3.02,-0.33,4,19.61,-4.92,7.91,5
82.36,-1.6,6.93,6.37,1,-4.17,7.76,4.05,2,5.2,-7.17,0.45,3,4.85,-4.5,0.34,4,11.26,-2.31,7.19,5
82.38,-1.44,6.83,6.72,1,-4.25,7.8,4.02,2,5.6,-7.87,0.39,3,5.5,-5.92,2,4,13.39,2.56,6.31,5
82.4,-1.56,6.84,6.59,1,-4.25,7.88,4.06,2,5.66,-8.25,0.36,3,6.2,-7.7,3.97,4,17.55,0.63,6.08,5
82.42,-1.57,7.05,7.19,1,-4.32,7.86,4.04,2,4.86,-8.68,0.6,3,6.9,-8.61,5.68,4,16.16,-4.58,7.42,5
82.44,-1.53,6.85,7.28,1,-4.32,7.87,4.06,2,4.95,-10.05,0.83,3,7.02,-8.24,6.01,4,11.19,-5.09,5.14,5
82.46,-1.5,6.9,6.73,1,-4.18,7.8,3.93,2,5.94,-11.12,1.16,3,7.99,-7.88,5.05,4,6.22,-3.52,2.34,5
82.48,-1.54,6.89,6.61,1,-4.18,7.79,4,2,7.62,-12.04,2.04,3,12.3,-9.83,4.28,4,3,-3.38,2.97,5
82.5,-1.6,6.87,6.62,1,-4.32,7.85,4,2,6.49,-9.85,3.65,3,14.5,-13.72,3.53,4,1.65,-2.35,3.81,5
82.52,-1.52,7.11,6.92,1,-4.31,7.72,3.99,2,4.83,-8.42,5.24,3,11.62,-12.17,3.22,4,-0.54,-2.17,1.81,5
82.54,-1.42,6.88,6.8,1,-4.27,7.72,3.82,2,4.31,-9.41,4.74,3,8.76,-10.6,3.51,4,-1.77,-3.92,-0.14,5
82.56,-1.53,6.93,6.65,1,-4.39,7.72,3.95,2,4.1,-9.18,3.61,3,7.46,-10.1,3.14,4,-1.33,-7.08,-1.53,5
82.58,-1.5,6.93,6.68,1,-4.39,7.8,4.05,2,3.08,-8.54,1.94,3,6.18,-9.47,1.69,4,0.34,-10.09,-0.85,5
82.6,-1.55,6.94,6.72,1,-4.19,7.75,4.14,2,2.75,-8.54,1.04,3,4.38,-7.64,0.73,4,2.19,-10,1.04,5
82.62,-1.53,6.86,6.7,1,-4.3,7.66,3.96,2,3.69,-7.53,1.14,3,3.67,-5.7,0.46,4,7.87,-7.47,4.83,5
82.64,-1.42,6.86,6.76,1,-4.2,7.89,4.09,2,4.26,-6.3,1.1,3,3.82,-4.41,1.2,4,19.61,-8.01,9.9,5
82.66,-1.51,6.91,6.58,1,-4.3,7.81,3.92,2,4.3,-5.15,1.03,3,4.11,-3.02,1.66,4,19.61,-3.29,13.58,5
82.68,-1.52,6.96,6.64,1,-4.34,7.91,4.05,2,4.27,-4.62,1.13,3,4.51,-2,1.86,4,17.86,5.01,13.65,5
82.7,-1.52,6.98,6.51,1,-4.25,7.61,4.07,2,4.45,-4.63,1.09,3,4.23,-1.52,1.63,4,13.5,4.66,9.95,5
82.72,-1.54,6.87,6.76,1,-4.28,7.83,3.98,2,4.78,-4.91,1.09,3,4.37,-2.11,1.33,4,13.15,-0.39,8.05,5
82.74,-1.53,6.96,6.68,1,-4.27,7.89,3.85,2,5.22,-5.35,1.13,3,4.94,-3.68,0.62,4,11.39,-0.53,4.09,5
82.76,-1.57,6.9,6.62,1,-4.06,7.77,3.89,2,5.85,-5.5,1.39,3,4.63,-5.77,-0.16,4,9.62,2.59,2.04,5
